sample_id,rec_no,subject_pos,start_time,end_time,Settle,Legs crossed,Groom,Hand-mouth,Fold arms,Leg movement,Scratch,Gesture,Hand-face,Adjusting clothing,Fumble,Shrug,Stretching,Smearing hands
24142,19,2,67000,69133.33333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215,7,4,256866.6667,259000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36351,25,2,393400,395533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19253,16,3,158733.3333,160866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13246,13,4,203533.3333,205666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24239,19,2,273933.3333,276066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12324,13,2,574733.3333,576866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31264,22,4,62733.33333,64866.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14740,14,2,1052600,1054733.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20089,16,4,773133.3333,775266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36410,25,2,519266.6667,521400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34701,24,3,380600,382733.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12203,13,2,316600,318733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29672,22,1,173666.6667,175800,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13130,13,3,1125133.333,1127266.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16996,15,3,20066.66667,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19333,16,3,329400,331533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13851,14,1,325133.3333,327266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36067,25,1,956600,958733.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9435,11,3,256866.6667,259000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21828,17,3,975800,977933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21712,17,3,728333.3333,730466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21544,17,3,369933.3333,372066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21487,17,3,248333.3333,250466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17133,15,3,312333.3333,314466.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16347,15,1,973666.6667,975800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12288,13,2,497933.3333,500066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,16,3,1044066.667,1046200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16176,15,1,608866.6667,611000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18085,16,1,5133.333333,7266.666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15696,14,4,753933.3333,756066.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36854,25,3,297400,299533.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36396,25,2,489400,491533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21677,17,3,653666.6667,655800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17689,15,4,329400,331533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36507,25,2,726200,728333.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27716,20,4,677133.3333,679266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22260,17,4,728333.3333,730466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,11,3,585400,587533.3333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37325,25,4,133133.3333,135266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24568,19,2,975800,977933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31560,22,4,694200,696333.3333,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25634,19,4,911800,913933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33149,23,4,576866.6667,579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12633,13,3,64866.66667,67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,7,3,1159266.667,1161400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15440,14,4,207800,209933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36963,25,3,529933.3333,532066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11931,12,4,905400,907533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30622,22,2,1031266.667,1033400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,7,3,664333.3333,666466.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23980,18,4,890466.6667,892600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33393,23,4,1097400,1099533.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21210,17,2,826466.6667,828600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24865,19,3,440333.3333,442466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36090,25,1,1005666.667,1007800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28577,21,3,175800,177933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28629,21,3,286733.3333,288866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22765,18,2,636600,638733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19976,16,4,532066.6667,534200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9769,11,3,969400,971533.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29668,22,1,165133.3333,167266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,17,1,77666.66667,79800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28413,21,2,995000,997133.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15992,15,1,216333.3333,218466.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32140,23,2,762466.6667,764600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12318,13,2,561933.3333,564066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32734,23,3,860600,862733.3333,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11970,12,4,988600,990733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24899,19,3,512866.6667,515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,12,2,280333.3333,282466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14952,14,3,335800,337933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24206,19,2,203533.3333,205666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14230,14,1,1133666.667,1135800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34809,24,3,611000,613133.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16111,15,1,470200,472333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25685,19,4,1020600,1022733.333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30505,22,2,781666.6667,783800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19292,16,3,241933.3333,244066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13275,13,4,265400,267533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,11,2,124600,126733.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35068,24,3,1163533.333,1165666.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26929,20,3,167266.6667,169400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30820,22,3,284600,286733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29675,22,1,180066.6667,182200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14859,14,3,137400,139533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,13,4,1031266.667,1033400,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24566,19,2,971533.3333,973666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11567,12,4,128866.6667,131000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36331,25,2,350733.3333,352866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27347,20,3,1059000,1061133.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15346,14,4,7266.666667,9400,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21110,17,2,613133.3333,615266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36429,25,2,559800,561933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21294,17,2,1005666.667,1007800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20982,17,2,340066.6667,342200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8868,11,2,216333.3333,218466.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27094,20,3,519266.6667,521400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9571,11,3,547000,549133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15854,14,4,1091000,1093133.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23472,18,3,975800,977933.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27519,20,4,256866.6667,259000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,13,4,346466.6667,348600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,7,4,1144333.333,1146466.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35468,24,4,847800,849933.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16341,15,1,960866.6667,963000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19277,16,3,209933.3333,212066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28261,21,2,670733.3333,672866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15961,15,1,150200,152333.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13177,13,4,56333.33333,58466.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31334,22,4,212066.6667,214200,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1409,7,4,670733.3333,672866.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12216,13,2,344333.3333,346466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30469,22,2,704866.6667,707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13545,13,4,841400,843533.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24316,19,2,438200,440333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35062,24,3,1150733.333,1152866.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29436,21,4,839266.6667,841400,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37150,25,3,928866.6667,931000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22227,17,4,657933.3333,660066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37195,25,3,1024866.667,1027000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28587,21,3,197133.3333,199266.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32413,23,3,175800,177933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33185,23,4,653666.6667,655800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24102,18,4,1150733.333,1152866.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,7,2,1078200,1080333.333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35070,24,3,1167800,1169933.333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33200,23,4,685666.6667,687800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15057,14,3,559800,561933.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,11,3,1105933.333,1108066.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30889,22,3,431800,433933.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32090,23,2,655800,657933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14223,14,1,1118733.333,1120866.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19979,16,4,538466.6667,540600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19529,16,3,747533.3333,749666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21148,17,2,694200,696333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32034,23,2,536333.3333,538466.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15080,14,3,608866.6667,611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18975,16,2,734733.3333,736866.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12311,13,2,547000,549133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31260,22,4,54200,56333.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21566,17,3,416866.6667,419000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27470,20,4,152333.3333,154466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33725,24,1,636600,638733.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26623,20,2,683533.3333,685666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,7,4,675000,677133.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29773,22,1,389133.3333,391266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22880,18,2,881933.3333,884066.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29101,21,4,124600,126733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,23,4,342200,344333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25440,19,4,497933.3333,500066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22627,18,2,342200,344333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15453,14,4,235533.3333,237666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37695,25,4,922466.6667,924600,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20123,16,4,845666.6667,847800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21223,17,2,854200,856333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,7,3,1037666.667,1039800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23657,18,4,201400,203533.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30706,22,3,41400,43533.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20956,17,2,284600,286733.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32817,23,3,1037666.667,1039800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37449,25,4,397666.6667,399800,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21531,17,3,342200,344333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19490,16,3,664333.3333,666466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,13,4,233400,235533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16343,15,1,965133.3333,967266.6667,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9296,11,2,1129400,1131533.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30554,22,2,886200,888333.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9056,11,2,617400,619533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17549,15,4,30733.33333,32866.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14849,14,3,116066.6667,118200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23458,18,3,945933.3333,948066.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13226,13,4,160866.6667,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23581,18,4,39266.66667,41400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12735,13,3,282466.6667,284600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37608,25,4,736866.6667,739000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9481,11,3,355000,357133.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12506,13,2,963000,965133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12759,13,3,333666.6667,335800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15065,14,3,576866.6667,579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25848,20,1,199266.6667,201400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33303,23,4,905400,907533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16084,15,1,412600,414733.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15941,15,1,107533.3333,109666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21183,17,2,768866.6667,771000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22546,18,2,169400,171533.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18869,16,2,508600,510733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32216,23,2,924600,926733.3333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31373,22,4,295266.6667,297400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35236,24,4,352866.6667,355000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25412,19,4,438200,440333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30822,22,3,288866.6667,291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,19,4,721933.3333,724066.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15646,14,4,647266.6667,649400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,16,2,256866.6667,259000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14244,14,1,1163533.333,1165666.667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17855,15,4,683533.3333,685666.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32740,23,3,873400,875533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36252,25,2,182200,184333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17151,15,3,350733.3333,352866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24323,19,2,453133.3333,455266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36516,25,2,745400,747533.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14889,14,3,201400,203533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,11,3,139533.3333,141666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1603,7,4,1084600,1086733.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17374,15,3,826466.6667,828600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13190,13,4,84066.66667,86200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34397,24,2,901133.3333,903266.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32250,23,2,997133.3333,999266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12542,13,2,1039800,1041933.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16645,15,2,440333.3333,442466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28120,21,2,369933.3333,372066.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30347,22,2,444600,446733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32277,23,2,1054733.333,1056866.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17451,15,3,990733.3333,992866.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11074,12,3,246200,248333.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11042,12,3,177933.3333,180066.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16487,15,2,103266.6667,105400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,14,2,1118733.333,1120866.667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17281,15,3,628066.6667,630200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30982,22,3,630200,632333.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,17,2,378466.6667,380600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15905,15,1,30733.33333,32866.66667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36739,25,3,52066.66667,54200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35939,25,1,683533.3333,685666.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26521,20,2,465933.3333,468066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24486,19,2,800866.6667,803000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25405,19,4,423266.6667,425400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16442,15,2,7266.666667,9400,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17244,15,3,549133.3333,551266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37057,25,3,730466.6667,732600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22987,18,2,1110200,1112333.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19452,16,3,583266.6667,585400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,16,1,696333.3333,698466.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13873,14,1,372066.6667,374200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19574,16,3,843533.3333,845666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26538,20,2,502200,504333.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22902,18,2,928866.6667,931000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17687,15,4,325133.3333,327266.6667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15558,14,4,459533.3333,461666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15564,14,4,472333.3333,474466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15528,14,4,395533.3333,397666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23695,18,4,282466.6667,284600,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34239,24,2,564066.6667,566200,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14818,14,3,49933.33333,52066.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11754,12,4,527800,529933.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28542,21,3,101133.3333,103266.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36089,25,1,1003533.333,1005666.667,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24755,19,3,205666.6667,207800,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35405,24,4,713400,715533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21844,17,3,1009933.333,1012066.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17142,15,3,331533.3333,333666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19108,16,2,1018466.667,1020600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33430,24,1,7266.666667,9400,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27065,20,3,457400,459533.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13053,13,3,960866.6667,963000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33003,23,4,265400,267533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,7,3,504333.3333,506466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14885,14,3,192866.6667,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18534,16,1,963000,965133.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11536,12,4,62733.33333,64866.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
857,7,3,662200,664333.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17878,15,4,732600,734733.3333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18056,15,4,1112333.333,1114466.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28712,21,3,463800,465933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36238,25,2,152333.3333,154466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26524,20,2,472333.3333,474466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19643,16,3,990733.3333,992866.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8887,11,2,256866.6667,259000,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29716,22,1,267533.3333,269666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26298,20,1,1159266.667,1161400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34803,24,3,598200,600333.3333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
773,7,3,483000,485133.3333,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31826,23,2,92600,94733.33333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29010,21,3,1099533.333,1101666.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29197,21,4,329400,331533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29111,21,4,145933.3333,148066.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28319,21,2,794466.6667,796600,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21106,17,2,604600,606733.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18374,16,1,621666.6667,623800,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15543,14,4,427533.3333,429666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31832,23,2,105400,107533.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19596,16,3,890466.6667,892600,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18192,16,1,233400,235533.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21477,17,3,227000,229133.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32178,23,2,843533.3333,845666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36567,25,2,854200,856333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28715,21,3,470200,472333.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29738,22,1,314466.6667,316600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9726,11,3,877666.6667,879800,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33772,24,1,736866.6667,739000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30683,22,2,1161400,1163533.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,7,3,645133.3333,647266.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
622,7,3,160866.6667,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500,13,2,950200,952333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,15,2,384866.6667,387000,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19111,16,2,1024866.667,1027000,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16460,15,2,45666.66667,47800,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12548,13,2,1052600,1054733.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17302,15,3,672866.6667,675000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30281,22,2,303800,305933.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18269,16,1,397666.6667,399800,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15091,14,3,632333.3333,634466.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19023,16,2,837133.3333,839266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24890,19,3,493666.6667,495800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31561,22,4,696333.3333,698466.6667,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15239,14,3,948066.6667,950200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23700,18,4,293133.3333,295266.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
